company_name,member_type,address,registration,member_id,profile_url,source,scraped_date
CKE ELECTRICAL ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4387,https://www.scal.com.sg/memberlisting-details/4387-cke-electrical-engineering-pte-ltd,SCAL Member Directory,2026-01-14
CKH CONTRACTORS,SLOTS,"10 Tannery Lane, Singapore 347773",,4102,https://www.scal.com.sg/memberlisting-details/4102-ckh-contractors,SCAL Member Directory,2026-01-14
CKH PAINTING SERVICE PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5968,https://www.scal.com.sg/memberlisting-details/5968-ckh-painting-service-pte-ltd,SCAL Member Directory,2026-01-14
CKL AIR-CON ENGINEERING WORK,SLOTS,"10 Tannery Lane, Singapore 347773",,4103,https://www.scal.com.sg/memberlisting-details/4103-ckl-air-con-engineering-work,SCAL Member Directory,2026-01-14
CKR CONTRACT SERVICES PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,11,https://www.scal.com.sg/memberlisting-details/11-ckr-contract-services-pte-ltd,SCAL Member Directory,2026-01-14
CKR ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5676,https://www.scal.com.sg/memberlisting-details/5676-ckr-engineering-pte-ltd,SCAL Member Directory,2026-01-14
CKR PAINTS & COATING SPECIALIST PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5675,https://www.scal.com.sg/memberlisting-details/5675-ckr-paints-coating-specialist-pte-ltd,SCAL Member Directory,2026-01-14
CKR PRE-CAST TECHNOLOGY (S) PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5674,https://www.scal.com.sg/memberlisting-details/5674-ckr-pre-cast-technology-s-pte-ltd,SCAL Member Directory,2026-01-14
CLARI CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4104,https://www.scal.com.sg/memberlisting-details/4104-clari-construction-pte-ltd,SCAL Member Directory,2026-01-14
CLASSIC INSPIRATION,SLOTS,"10 Tannery Lane, Singapore 347773",,6159,https://www.scal.com.sg/memberlisting-details/6159-classic-inspiration,SCAL Member Directory,2026-01-14
CLASSIC PLUMBING & RENOVATION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7490,https://www.scal.com.sg/memberlisting-details/7490-classic-plumbing-renovation-pte-ltd,SCAL Member Directory,2026-01-14
CLASSIC POOLS SERVICES PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,6822,https://www.scal.com.sg/memberlisting-details/6822-classic-pools-services-pte-ltd,SCAL Member Directory,2026-01-14
CLEAN BUILD PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7213,https://www.scal.com.sg/memberlisting-details/7213-clean-build-pte-ltd,SCAL Member Directory,2026-01-14
CLEANIOX PTE. LTD.,SLOTS,"10 Tannery Lane, Singapore 347773",,7833,https://www.scal.com.sg/memberlisting-details/7833-cleaniox-pte-ltd,SCAL Member Directory,2026-01-14
CLEAR WATER SERVICES PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4106,https://www.scal.com.sg/memberlisting-details/4106-clear-water-services-pte-ltd,SCAL Member Directory,2026-01-14
CLF SHUTTERS ASIA PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4847,https://www.scal.com.sg/memberlisting-details/4847-clf-shutters-asia-pte-ltd,SCAL Member Directory,2026-01-14
CLOSED-LOOP TECHNOLOGY PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4865,https://www.scal.com.sg/memberlisting-details/4865-closed-loop-technology-pte-ltd,SCAL Member Directory,2026-01-14
CM CONSTRUCTION SERVICES,SLOTS,"10 Tannery Lane, Singapore 347773",,7077,https://www.scal.com.sg/memberlisting-details/7077-cm-construction-services,SCAL Member Directory,2026-01-14
CM DESIGN HAUS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7767,https://www.scal.com.sg/memberlisting-details/7767-cm-design-haus-pte-ltd,SCAL Member Directory,2026-01-14
CM ENGINEERING & CONSTRUCTION,SLOTS,"10 Tannery Lane, Singapore 347773",,5217,https://www.scal.com.sg/memberlisting-details/5217-cm-engineering-construction,SCAL Member Directory,2026-01-14
CM METAL PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7750,https://www.scal.com.sg/memberlisting-details/7750-cm-metal-pte-ltd,SCAL Member Directory,2026-01-14
CMC CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,87,https://www.scal.com.sg/memberlisting-details/87-cmc-construction-pte-ltd,SCAL Member Directory,2026-01-14
CME INDUSTRIES PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4252,https://www.scal.com.sg/memberlisting-details/4252-cme-industries-pte-ltd,SCAL Member Directory,2026-01-14
CMJ BUILDER PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4108,https://www.scal.com.sg/memberlisting-details/4108-cmj-builder-pte-ltd,SCAL Member Directory,2026-01-14
CMS CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5059,https://www.scal.com.sg/memberlisting-details/5059-cms-construction-pte-ltd,SCAL Member Directory,2026-01-14
CNW ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5724,https://www.scal.com.sg/memberlisting-details/5724-cnw-engineering-pte-ltd,SCAL Member Directory,2026-01-14
COATING & LINING TECHNOLOGIES PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4110,https://www.scal.com.sg/memberlisting-details/4110-coating-lining-technologies-pte-ltd,SCAL Member Directory,2026-01-14
COLD ENGINE AIR-CONDITIONING SERVICE PTE. LTD.,SLOTS,"10 Tannery Lane, Singapore 347773",,4111,https://www.scal.com.sg/memberlisting-details/4111-cold-engine-air-conditioning-service-pte-ltd,SCAL Member Directory,2026-01-14
COLD MAX AIRCON SERVICES PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5822,https://www.scal.com.sg/memberlisting-details/5822-cold-max-aircon-services-pte-ltd,SCAL Member Directory,2026-01-14
COLORS DESIGN WORKSHOP PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4112,https://www.scal.com.sg/memberlisting-details/4112-colors-design-workshop-pte-ltd,SCAL Member Directory,2026-01-14
COLOURTREND PAINTS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4113,https://www.scal.com.sg/memberlisting-details/4113-colourtrend-paints-pte-ltd,SCAL Member Directory,2026-01-14
COMBIND SUPPLIES PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7651,https://www.scal.com.sg/memberlisting-details/7651-combind-supplies-pte-ltd,SCAL Member Directory,2026-01-14
COMBINED AUTOMATION AND ELECTRICAL PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4735,https://www.scal.com.sg/memberlisting-details/4735-combined-automation-and-electrical-pte-ltd,SCAL Member Directory,2026-01-14
COMDECOR RENOVATION & DESIGN,SLOTS,"10 Tannery Lane, Singapore 347773",,4866,https://www.scal.com.sg/memberlisting-details/4866-comdecor-renovation-design,SCAL Member Directory,2026-01-14
COMFORT INSULATION & ENGINEERING WORKS,SLOTS,"10 Tannery Lane, Singapore 347773",,4867,https://www.scal.com.sg/memberlisting-details/4867-comfort-insulation-engineering-works,SCAL Member Directory,2026-01-14
COMFORT MANAGEMENT PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5571,https://www.scal.com.sg/memberlisting-details/5571-comfort-management-pte-ltd,SCAL Member Directory,2026-01-14
COMPACT METAL INDUSTRIES PTE. LTD.,SLOTS,"10 Tannery Lane, Singapore 347773",,7370,https://www.scal.com.sg/memberlisting-details/7370-compact-metal-industries-pte-ltd,SCAL Member Directory,2026-01-14
company 1,SLOTS,"10 Tannery Lane, Singapore 347773",,1,https://www.scal.com.sg/memberlisting-details/1-company-1,SCAL Member Directory,2026-01-14
COMS-ENGINEERING ENTERPRISE PTE. LTD.,SLOTS,"10 Tannery Lane, Singapore 347773",,4115,https://www.scal.com.sg/memberlisting-details/4115-coms-engineering-enterprise-pte-ltd,SCAL Member Directory,2026-01-14
CONCEPT TILING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4327,https://www.scal.com.sg/memberlisting-details/4327-concept-tiling-pte-ltd,SCAL Member Directory,2026-01-14
CONCEPT WX,SLOTS,"10 Tannery Lane, Singapore 347773",,4116,https://www.scal.com.sg/memberlisting-details/4116-concept-wx,SCAL Member Directory,2026-01-14
CONCORD CORPORATION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5581,https://www.scal.com.sg/memberlisting-details/5581-concord-corporation-pte-ltd,SCAL Member Directory,2026-01-14
CONMAT RESOURCES,SLOTS,"10 Tannery Lane, Singapore 347773",,4591,https://www.scal.com.sg/memberlisting-details/4591-conmat-resources,SCAL Member Directory,2026-01-14
CONROY PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5060,https://www.scal.com.sg/memberlisting-details/5060-conroy-pte-ltd,SCAL Member Directory,2026-01-14
Consistency Engineering Pte Ltd,SLOTS,"10 Tannery Lane, Singapore 347773",,6985,https://www.scal.com.sg/memberlisting-details/6985-consistency-engineering-pte-ltd,SCAL Member Directory,2026-01-14
CONSTRUCTIVE ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4736,https://www.scal.com.sg/memberlisting-details/4736-constructive-engineering-pte-ltd,SCAL Member Directory,2026-01-14
CONTINENTAL STEEL PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,12,https://www.scal.com.sg/memberlisting-details/12-continental-steel-pte-ltd,SCAL Member Directory,2026-01-14
CONTRENO CONCEPT PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4868,https://www.scal.com.sg/memberlisting-details/4868-contreno-concept-pte-ltd,SCAL Member Directory,2026-01-14
COOL AIR-CONDITIONING ENGRG PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4117,https://www.scal.com.sg/memberlisting-details/4117-cool-air-conditioning-engrg-pte-ltd,SCAL Member Directory,2026-01-14
COOL BLUES AIRCONDITIONING AND ELECTRICAL PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5720,https://www.scal.com.sg/memberlisting-details/5720-cool-blues-airconditioning-and-electrical-pte-ltd,SCAL Member Directory,2026-01-14
COOL BOX ENGINEERING & SERVICES PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4119,https://www.scal.com.sg/memberlisting-details/4119-cool-box-engineering-services-pte-ltd,SCAL Member Directory,2026-01-14
COOL CHANNELS ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3875,https://www.scal.com.sg/memberlisting-details/3875-cool-channels-engineering-pte-ltd,SCAL Member Directory,2026-01-14
COOL INNOVATION ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4120,https://www.scal.com.sg/memberlisting-details/4120-cool-innovation-engineering-pte-ltd,SCAL Member Directory,2026-01-14
COOL MASTER AIRCON ENGINEERING PRIVATE LIMITED,SLOTS,"10 Tannery Lane, Singapore 347773",,6036,https://www.scal.com.sg/memberlisting-details/6036-cool-master-aircon-engineering-private-limited,SCAL Member Directory,2026-01-14
COOL-AIR CONTROL PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5521,https://www.scal.com.sg/memberlisting-details/5521-cool-air-control-pte-ltd,SCAL Member Directory,2026-01-14
COOLFORCE PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4121,https://www.scal.com.sg/memberlisting-details/4121-coolforce-pte-ltd,SCAL Member Directory,2026-01-14
COOLINE INSULATION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4122,https://www.scal.com.sg/memberlisting-details/4122-cooline-insulation-pte-ltd,SCAL Member Directory,2026-01-14
COOLNET ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4123,https://www.scal.com.sg/memberlisting-details/4123-coolnet-engineering-pte-ltd,SCAL Member Directory,2026-01-14
COOLWIN AIR-CON SERVICE ENGRG PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4125,https://www.scal.com.sg/memberlisting-details/4125-coolwin-air-con-service-engrg-pte-ltd,SCAL Member Directory,2026-01-14
COPE SYSTEM ENGINEERING SERVICE PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7294,https://www.scal.com.sg/memberlisting-details/7294-cope-system-engineering-service-pte-ltd,SCAL Member Directory,2026-01-14
CORNERSTONE BUILDERS PTE. LTD.,SLOTS,"10 Tannery Lane, Singapore 347773",,7926,https://www.scal.com.sg/memberlisting-details/7926-cornerstone-builders-pte-ltd,SCAL Member Directory,2026-01-14
CO-TOP DESIGN SERVICES,SLOTS,"10 Tannery Lane, Singapore 347773",,4574,https://www.scal.com.sg/memberlisting-details/4574-co-top-design-services,SCAL Member Directory,2026-01-14
CO-TOP MARKETING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4130,https://www.scal.com.sg/memberlisting-details/4130-co-top-marketing-pte-ltd,SCAL Member Directory,2026-01-14
COWBOY DESIGN PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5980,https://www.scal.com.sg/memberlisting-details/5980-cowboy-design-pte-ltd,SCAL Member Directory,2026-01-14
CPC CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,13,https://www.scal.com.sg/memberlisting-details/13-cpc-construction-pte-ltd,SCAL Member Directory,2026-01-14
CRAFTSMEN DESIGN & CONTRACTS,SLOTS,"10 Tannery Lane, Singapore 347773",,4869,https://www.scal.com.sg/memberlisting-details/4869-craftsmen-design-contracts,SCAL Member Directory,2026-01-14
CRAZ WOODWORK FURNISHING,SLOTS,"10 Tannery Lane, Singapore 347773",,6648,https://www.scal.com.sg/memberlisting-details/6648-craz-woodwork-furnishing,SCAL Member Directory,2026-01-14
CREATIVE BULB PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4131,https://www.scal.com.sg/memberlisting-details/4131-creative-bulb-pte-ltd,SCAL Member Directory,2026-01-14
CREATIVE PAINTER PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4132,https://www.scal.com.sg/memberlisting-details/4132-creative-painter-pte-ltd,SCAL Member Directory,2026-01-14
CREATIVE PLUMBING,SLOTS,"10 Tannery Lane, Singapore 347773",,4133,https://www.scal.com.sg/memberlisting-details/4133-creative-plumbing,SCAL Member Directory,2026-01-14
CREDENCE ELECTRICAL ENGINEERING,SLOTS,"10 Tannery Lane, Singapore 347773",,6206,https://www.scal.com.sg/memberlisting-details/6206-credence-electrical-engineering,SCAL Member Directory,2026-01-14
CRIPTON ENVIRONMENTAL ENGINEERING (S) PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5686,https://www.scal.com.sg/memberlisting-details/5686-cripton-environmental-engineering-s-pte-ltd,SCAL Member Directory,2026-01-14
CRITICAL MANAGEMENT LIMITED LIABILTY PARTNESHIP,SLOTS,"10 Tannery Lane, Singapore 347773",,7901,https://www.scal.com.sg/memberlisting-details/7901-critical-management-limited-liabilty-partneship,SCAL Member Directory,2026-01-14
CROWN CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,15,https://www.scal.com.sg/memberlisting-details/15-crown-construction-pte-ltd,SCAL Member Directory,2026-01-14
CRUISE COMMUNICATION NETWORK SERVICES,SLOTS,"10 Tannery Lane, Singapore 347773",,4135,https://www.scal.com.sg/memberlisting-details/4135-cruise-communication-network-services,SCAL Member Directory,2026-01-14
CRYSTAL COOL AIRCONDITION SERVICES,SLOTS,"10 Tannery Lane, Singapore 347773",,4136,https://www.scal.com.sg/memberlisting-details/4136-crystal-cool-aircondition-services,SCAL Member Directory,2026-01-14
CRYSTAL TEAK ENTERPRISE PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4137,https://www.scal.com.sg/memberlisting-details/4137-crystal-teak-enterprise-pte-ltd,SCAL Member Directory,2026-01-14
CRYSTALENE PRODUCT (S) PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4138,https://www.scal.com.sg/memberlisting-details/4138-crystalene-product-s-pte-ltd,SCAL Member Directory,2026-01-14
CS BUILDUP CONSTRUCTION PTE. LTD.,SLOTS,"10 Tannery Lane, Singapore 347773",,6479,https://www.scal.com.sg/memberlisting-details/6479-cs-buildup-construction-pte-ltd,SCAL Member Directory,2026-01-14
CS CONSTRUCTION & GEOTECHNIC PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,88,https://www.scal.com.sg/memberlisting-details/88-cs-construction-geotechnic-pte-ltd,SCAL Member Directory,2026-01-14
CS CONSTRUCTION ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4139,https://www.scal.com.sg/memberlisting-details/4139-cs-construction-engineering-pte-ltd,SCAL Member Directory,2026-01-14
CS ELECTRICAL AND PLUMBING SERVICES,SLOTS,"10 Tannery Lane, Singapore 347773",,5190,https://www.scal.com.sg/memberlisting-details/5190-cs-electrical-and-plumbing-services,SCAL Member Directory,2026-01-14
CS GLOBAL GROUP PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,2855,https://www.scal.com.sg/memberlisting-details/2855-cs-global-group-pte-ltd,SCAL Member Directory,2026-01-14
CSA GROUP PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4141,https://www.scal.com.sg/memberlisting-details/4141-csa-group-pte-ltd,SCAL Member Directory,2026-01-14
CSG METALFAB PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4142,https://www.scal.com.sg/memberlisting-details/4142-csg-metalfab-pte-ltd,SCAL Member Directory,2026-01-14
CSK GROUP PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4143,https://www.scal.com.sg/memberlisting-details/4143-csk-group-pte-ltd,SCAL Member Directory,2026-01-14
CSL BUILDING SERVICES ENGRG PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4848,https://www.scal.com.sg/memberlisting-details/4848-csl-building-services-engrg-pte-ltd,SCAL Member Directory,2026-01-14
CSL DECORATION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4144,https://www.scal.com.sg/memberlisting-details/4144-csl-decoration-pte-ltd,SCAL Member Directory,2026-01-14
CSM WORKS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4145,https://www.scal.com.sg/memberlisting-details/4145-csm-works-pte-ltd,SCAL Member Directory,2026-01-14
CT (M&E) SERVICE,SLOTS,"10 Tannery Lane, Singapore 347773",,6092,https://www.scal.com.sg/memberlisting-details/6092-ct-me-service,SCAL Member Directory,2026-01-14
CT CIVIL CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4146,https://www.scal.com.sg/memberlisting-details/4146-ct-civil-construction-pte-ltd,SCAL Member Directory,2026-01-14
CT EQUIPMENT PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4147,https://www.scal.com.sg/memberlisting-details/4147-ct-equipment-pte-ltd,SCAL Member Directory,2026-01-14
CTH BUILDER 2000,SLOTS,"10 Tannery Lane, Singapore 347773",,4269,https://www.scal.com.sg/memberlisting-details/4269-cth-builder-2000,SCAL Member Directory,2026-01-14
CTH BUILDER PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4148,https://www.scal.com.sg/memberlisting-details/4148-cth-builder-pte-ltd,SCAL Member Directory,2026-01-14
CUBICUBE ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4149,https://www.scal.com.sg/memberlisting-details/4149-cubicube-engineering-pte-ltd,SCAL Member Directory,2026-01-14
CURTAINS BLINDS ETC PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,6806,https://www.scal.com.sg/memberlisting-details/6806-curtains-blinds-etc-pte-ltd,SCAL Member Directory,2026-01-14
CURTEX PRIVATE LIMITED,SLOTS,"10 Tannery Lane, Singapore 347773",,4150,https://www.scal.com.sg/memberlisting-details/4150-curtex-private-limited,SCAL Member Directory,2026-01-14
C-VIDS PRODUCTIONS,SLOTS,"10 Tannery Lane, Singapore 347773",,4151,https://www.scal.com.sg/memberlisting-details/4151-c-vids-productions,SCAL Member Directory,2026-01-14
CWL MACHINERY PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5860,https://www.scal.com.sg/memberlisting-details/5860-cwl-machinery-pte-ltd,SCAL Member Directory,2026-01-14
CXE ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4152,https://www.scal.com.sg/memberlisting-details/4152-cxe-engineering-pte-ltd,SCAL Member Directory,2026-01-14
CY CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4153,https://www.scal.com.sg/memberlisting-details/4153-cy-construction-pte-ltd,SCAL Member Directory,2026-01-14
CY DESIGN (S) PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,6342,https://www.scal.com.sg/memberlisting-details/6342-cy-design-s-pte-ltd,SCAL Member Directory,2026-01-14
CYC BUILDERS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4154,https://www.scal.com.sg/memberlisting-details/4154-cyc-builders-pte-ltd,SCAL Member Directory,2026-01-14
CYH CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,6168,https://www.scal.com.sg/memberlisting-details/6168-cyh-construction-pte-ltd,SCAL Member Directory,2026-01-14
C-Z ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4155,https://www.scal.com.sg/memberlisting-details/4155-c-z-engineering-pte-ltd,SCAL Member Directory,2026-01-14
D & D INDUSTRIES PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5061,https://www.scal.com.sg/memberlisting-details/5061-d-d-industries-pte-ltd,SCAL Member Directory,2026-01-14
D & J AIRCON SPECIALIST PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4156,https://www.scal.com.sg/memberlisting-details/4156-d-j-aircon-specialist-pte-ltd,SCAL Member Directory,2026-01-14
D & S AIR CON ENGINEERING,SLOTS,"10 Tannery Lane, Singapore 347773",,5844,https://www.scal.com.sg/memberlisting-details/5844-d-s-air-con-engineering,SCAL Member Directory,2026-01-14
D & T GENERAL CONTRACTOR,SLOTS,"10 Tannery Lane, Singapore 347773",,4158,https://www.scal.com.sg/memberlisting-details/4158-d-t-general-contractor,SCAL Member Directory,2026-01-14
D BEST CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5457,https://www.scal.com.sg/memberlisting-details/5457-d-best-construction-pte-ltd,SCAL Member Directory,2026-01-14
D&B CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4326,https://www.scal.com.sg/memberlisting-details/4326-db-construction-pte-ltd,SCAL Member Directory,2026-01-14
D&C CONSTRUCTION SERVICES,SLOTS,"10 Tannery Lane, Singapore 347773",,4160,https://www.scal.com.sg/memberlisting-details/4160-dc-construction-services,SCAL Member Directory,2026-01-14
D&R CONTRACTOR PTE. LTD.,SLOTS,"10 Tannery Lane, Singapore 347773",,4157,https://www.scal.com.sg/memberlisting-details/4157-dr-contractor-pte-ltd,SCAL Member Directory,2026-01-14
D.O.M.U.S. DESIGN & CONTRACTS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4161,https://www.scal.com.sg/memberlisting-details/4161-domus-design-contracts-pte-ltd,SCAL Member Directory,2026-01-14
DA RECYCLE PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4162,https://www.scal.com.sg/memberlisting-details/4162-da-recycle-pte-ltd,SCAL Member Directory,2026-01-14
DAC PROJECTS & CONSTRUCTIONS,SLOTS,"10 Tannery Lane, Singapore 347773",,6375,https://www.scal.com.sg/memberlisting-details/6375-dac-projects-constructions,SCAL Member Directory,2026-01-14
DAE ENGINEERING,SLOTS,"10 Tannery Lane, Singapore 347773",,4163,https://www.scal.com.sg/memberlisting-details/4163-dae-engineering,SCAL Member Directory,2026-01-14
DAFF DESIGN PRIVATE LIMITED,SLOTS,"10 Tannery Lane, Singapore 347773",,6917,https://www.scal.com.sg/memberlisting-details/6917-daff-design-private-limited,SCAL Member Directory,2026-01-14
DAIKIN AIRCONDITIONING (SINGAPORE) PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,17,https://www.scal.com.sg/memberlisting-details/17-daikin-airconditioning-singapore-pte-ltd,SCAL Member Directory,2026-01-14
DAIKU CONSTRUCTION,SLOTS,"10 Tannery Lane, Singapore 347773",,5472,https://www.scal.com.sg/memberlisting-details/5472-daiku-construction,SCAL Member Directory,2026-01-14
DALIM ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4164,https://www.scal.com.sg/memberlisting-details/4164-dalim-engineering-pte-ltd,SCAL Member Directory,2026-01-14
DARMIN CONTRACTOR PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,6395,https://www.scal.com.sg/memberlisting-details/6395-darmin-contractor-pte-ltd,SCAL Member Directory,2026-01-14
DAWANG TIMBER PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4165,https://www.scal.com.sg/memberlisting-details/4165-dawang-timber-pte-ltd,SCAL Member Directory,2026-01-14
DAY & NIGHT ENTERPRISE SERVICES PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4166,https://www.scal.com.sg/memberlisting-details/4166-day-night-enterprise-services-pte-ltd,SCAL Member Directory,2026-01-14
DAYCOOL AIR-CONDITIONING SERVICES,SLOTS,"10 Tannery Lane, Singapore 347773",,4167,https://www.scal.com.sg/memberlisting-details/4167-daycool-air-conditioning-services,SCAL Member Directory,2026-01-14
D'BEST CONTRACTS PRIVATE LIMITED,SLOTS,"10 Tannery Lane, Singapore 347773",,5929,https://www.scal.com.sg/memberlisting-details/5929-dbest-contracts-private-limited,SCAL Member Directory,2026-01-14
DC CONTRACTORS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4654,https://www.scal.com.sg/memberlisting-details/4654-dc-contractors-pte-ltd,SCAL Member Directory,2026-01-14
DC DESIGN AND FURNITURE CONTRACT,SLOTS,"10 Tannery Lane, Singapore 347773",,5491,https://www.scal.com.sg/memberlisting-details/5491-dc-design-and-furniture-contract,SCAL Member Directory,2026-01-14
DCS CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5646,https://www.scal.com.sg/memberlisting-details/5646-dcs-construction-pte-ltd,SCAL Member Directory,2026-01-14
DE ART STUDIO PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7471,https://www.scal.com.sg/memberlisting-details/7471-de-art-studio-pte-ltd,SCAL Member Directory,2026-01-14
DE CAI CONSTRUCTION,SLOTS,"10 Tannery Lane, Singapore 347773",,4168,https://www.scal.com.sg/memberlisting-details/4168-de-cai-construction,SCAL Member Directory,2026-01-14
DE HUA CONSTRUCTION,SLOTS,"10 Tannery Lane, Singapore 347773",,4739,https://www.scal.com.sg/memberlisting-details/4739-de-hua-construction,SCAL Member Directory,2026-01-14
DE ONG WERKZ PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4169,https://www.scal.com.sg/memberlisting-details/4169-de-ong-werkz-pte-ltd,SCAL Member Directory,2026-01-14
DE PALMCO PRIVATE LIMITED,SLOTS,"10 Tannery Lane, Singapore 347773",,3086,https://www.scal.com.sg/memberlisting-details/3086-de-palmco-private-limited,SCAL Member Directory,2026-01-14
DE YI ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4170,https://www.scal.com.sg/memberlisting-details/4170-de-yi-engineering-pte-ltd,SCAL Member Directory,2026-01-14
